,country,lon,lat
4563,Japan,140.28654,36.1961
4568,Japan,139.08423,36.0085
4587,Japan,139.08423,36.0085
4642,Japan,136.212257,34.082864
4646,Japan,139.278065,35.440759
4649,Japan,139.603041,35.299117
4652,Japan,138.973613,36.842584
4655,Japan,139.190556,36.805278
4677,Japan,139.369722,37.711111
4691,Japan,140.15267,35.162249
4698,Japan,138.97862,37.25578
4723,Japan,138.97862,37.25578
4734,Japan,36.09,36.09
4741,Japan,36.09,36.09
4751,Japan,138.816389,36.741944
4753,Japan,138.33328,36.52965
4755,Japan,139.240569,35.432426
4758,Japan,139.075505,35.090166
4764,Japan,130.30521,32.493969
4767,Japan,140.52284,36.54145
4769,Japan,36.1,36.1
4772,Japan,139.578043,35.324113
4774,Japan,139.062222,36.758889
4775,Japan,139.063333,36.786111
4778,Japan,140.52284,36.54145
4780,Japan,139.078089,35.224116
4781,Japan,136.538257,36.249467
4782,Japan,139.315563,35.324109
4784,China,114.381419,30.561162
4785,China,114.381419,30.561162
4786,China,114.381419,30.561162
4787,New Zealand,175.316667,-40.4
4789,Japan,134.554207,34.07531
4791,Japan,136.416667,36.25
4795,Japan,36.25,36.25
4796,Japan,36.26,36.26
4797,Japan,138.953056,36.789444
4802,Japan,139.77882,37.20166
4804,Japan,35.24,35.24
4806,Japan,139.086944,36.676111
4807,Japan,139.086944,36.676111
4809,China,115.822033,29.124451
4810,China,115.822033,29.124451
4811,China,114.381419,30.561162
4812,China,120.406916,31.237023
4813,China,115.822033,29.124451
4814,Australia,150.65,-30.483333
4815,Australia,150.65,-30.483333
4816,Australia,150.65,-30.483333
4825,Japan,138.935413,36.799949
4827,Japan,138.839322,36.760807
4829,Japan,139.601944,36.354167
4843,Canada,-121,49
4859,Canada,-121,49
4865,Japan,36.33,36.33
4866,Canada,-122.816667,49.233333
4868,Japan,36.3,36.3
4869,Japan,36.31,36.31
4871,Canada,-122.816667,49.233333
4875,Japan,36.3,36.3
4876,Japan,36.29,36.29
4878,Japan,36.3,36.3
4881,Japan,140.73969,36.80775
4883,Japan,138.332972,35.275333
4884,Japan,138.332972,35.275333
4888,Japan,139.18125,35.445833
4890,Japan,139.065584,35.507412
4894,Japan,139.061111,36.493889
4896,Japan,140.349444,37.245556
4897,Japan,140.548333,39.451944
4898,Japan,139.0475,36.714722
4900,Japan,138.990594,35.415755
4903,Japan,139.045833,36.471944
4904,China,114.381419,30.561162
4905,China,114.381419,30.561162
4911,Japan,140,37
4917,Japan,138.751187,35.503188
4932,Japan,138.966111,37.31825
4937,Japan,140.36012,36.77835
4939,Japan,140.36012,36.77835
4940,Canada,-123,49
4944,Japan,134.421341,35.115413
4945,Canada,-123,49
4971,Japan,139.065584,35.415754
4975,Japan,139.103081,35.482416
4977,Japan,138.823056,36.766111
4982,Japan,35.49,35.49
4991,China,115.399242,30.78311
4992,China,115.399242,30.78311
4994,Japan,139.228071,35.307442
4995,Japan,140.28654,36.1961
4999,Canada,-123.25,49.25
5001,South Korea,126.97777,37.56611
5002,Canada,-123.25,49.25
5003,Japan,140.29192,36.29898
5005,Japan,138.930135,36.837083
5009,Japan,138.831667,36.745278
5015,Japan,140.52885,36.53717
5018,Japan,140.28654,36.1961
5024,Japan,139.053086,35.474083
5041,Japan,139.053092,35.249112
5047,Japan,139.028096,35.240779
5049,Japan,140.28654,36.1961
5050,China,114.530131,24.742369
5051,China,114.530131,24.742369
5052,China,114.530131,24.742369
5053,China,114.530131,24.742369
5055,Japan,137.898489,35.624144
5056,Japan,140.01413,36.00192
5057,Japan,140.01413,36.00192
5058,Japan,140.01413,36.00192
5059,Japan,137.898489,35.624144
5060,Canada,-121,49
5061,Canada,-121,49
5063,Canada,-121,49
5064,Japan,139.452222,36.488611
5065,Japan,140.36012,36.77835
5072,Japan,142.804167,43.1225
5073,Japan,140.01413,36.00192
5074,Canada,-123.25,49.25
5075,Canada,-123.25,49.25
5076,Japan,142.804167,43.1225
5077,Japan,142.804167,43.1225
5078,Canada,-123.25,49.25
5080,Canada,-123.25,49.25
5083,Japan,140.01413,36.00192
5090,United States,-76.850798,40.965363
5103,Canada,-123,49
5104,Japan,138.758556,36.959222
5105,Japan,139.26289,35.48443
5110,Japan,138.758556,36.959222
5111,Japan,138.758556,36.959222
5112,Japan,138.758556,36.959222
5115,Japan,134.138499,33.73474
5119,Japan,137.932778,36.823056
5120,Canada,-123,49
5121,Japan,134.138499,33.73474
5123,Japan,134.138499,33.73474
5124,Japan,135.79846,34.40693
5126,Japan,135.79846,34.40693
5127,Japan,135.79846,34.40693
5131,Japan,133.707237,33.851773
5134,Japan,133.707237,33.851773
5141,Japan,133.661278,35.270389
5144,Canada,-123,49
5146,Canada,-123.25,49.25
5148,Canada,-123.25,49.25
5150,Canada,-123,49
5151,Canada,-123,49
5152,Japan,138.923889,36.745833
5153,Canada,-123,49
5155,Japan,140.37804,36.47987
5156,Japan,140.29192,36.29898
5157,Japan,140.28654,36.1961
5158,Japan,139.249167,35.6575
5159,Japan,139.361944,36.490278
5160,Japan,139.249167,35.6575
5162,Japan,140.28654,36.1961
5163,Japan,138.997778,36.591944
5165,Japan,136.565618,36.514433
5166,Japan,36.08,36.08
5167,Japan,137.908333,35.592222
5168,Japan,137.908333,35.592222
5176,Japan,137.908333,35.592222
5177,Japan,137.908333,35.592222
5179,Japan,139.062222,36.758889
5187,Japan,136.621888,36.046478
5188,Japan,139.660278,35.608333
5189,Japan,139.660278,35.608333
5190,Japan,139.660278,35.608333
5191,Japan,139.660278,35.608333
5192,Japan,139.660278,35.608333
5193,Japan,139.660278,35.608333
5198,Japan,139.03799,36.5368
5205,Japan,132.17,34.17
5206,Japan,135.79846,34.40693
5225,Japan,140.36012,36.77835
5227,Japan,140.36012,36.77835
5235,Canada,-123.233333,49.25
5236,Canada,-123.25,49.25
5237,Canada,-123.25,49.25
5238,Canada,-123.25,49.25
5240,Canada,-123.25,49.25
5241,Canada,-123.25,49.25
5242,Canada,-123.25,49.25
5243,Canada,-122.75,49.25
5244,Japan,135.79846,34.40693
5247,Canada,-123.25,49.25
5251,Japan,139.080157,35.833759
5252,Japan,139.278064,35.540749
5256,Japan,139.278064,35.540749
5259,Japan,139.553042,35.557417
5261,Germany,13,47.7
5268,New Zealand,176.583333,-40.366667
5269,Japan,132.17,34.17
5287,Japan,41.25,41.25
5290,Japan,139.080157,35.833759
5291,Japan,133.654917,35.289472
5292,Japan,133.654917,35.289472
5296,Japan,139.026111,36.711667
5300,Japan,140.12,37.77
5305,Japan,139.090581,35.507414
5308,Japan,139.189035,35.90764
5310,Japan,139.176389,36.481667
5312,Japan,139.176389,36.481667
5313,Austria,13,47.8
5316,Japan,36.14,36.14
5339,Japan,134.516433,34.060839
5340,Japan,134.516433,34.060839
5341,Japan,134.516433,34.060839
5342,Japan,134.516433,34.060839
5343,Japan,134.516433,34.060839
5344,Japan,134.516433,34.060839
5345,Japan,135.79825,34.35528
5346,Japan,139.528042,35.615743
5347,Japan,139.528042,35.615743
5348,Japan,139.528042,35.615743
5349,Japan,139.528042,35.615743
5350,Japan,139.528042,35.615743
5351,Japan,139.528042,35.615743
5352,China,115.989221,29.671778
5353,China,115.826904,28.746779
5354,China,115.989221,29.671778
5355,China,115.989221,29.671778
5357,Japan,139.74358,38.76864
5359,Japan,134.116445,33.952292
5361,Japan,134.244736,34.080751
5362,Japan,134.244736,34.080751
5365,Japan,134.102973,34.082194
5366,Japan,134.136667,34.991944
5380,Canada,-123,49
5392,China,120.833688,31.662505
5393,China,121.469268,31.238176
5394,China,120.833688,31.662505
5395,China,121.469268,31.238176
5396,China,120.833688,31.662505
5397,China,120.833688,31.662505
5399,China,121.469268,31.238176
5400,China,120.833688,31.662505
5402,Germany,13,47.7
5404,Germany,13,47.7
5405,Japan,134.204801,33.858224
5407,Japan,133.939821,33.995007
5409,Japan,133.939821,33.995007
5411,Japan,134.273959,33.867447
5412,Japan,134.273959,33.867447
5413,Japan,134.320451,34.067281
5414,Japan,133.939821,33.995007
5415,Japan,134.519794,33.874058
5416,Japan,134.519794,33.874058
5418,Japan,134.320451,34.067281
5420,Japan,133.991485,33.873775
5421,Japan,133.934407,33.883189
5423,Japan,133.934407,33.883189
5424,Japan,133.934407,33.883189
5425,Canada,-123.25,49.25
5428,Japan,133.934407,33.883189
5433,Canada,-123.25,49.25
5436,Canada,-124.8,49.241667
5438,Canada,-124.8,49.241667
5441,Canada,-123.25,49.25
5442,Canada,-123.25,49.25
5444,Japan,36.42,36.42
5446,China,113.009351,28.208469
5447,China,113.009352,28.208469
5448,Australia,138.5,-35
5449,Australia,138.5,-35
5450,Australia,138.5,-35
5526,Canada,-64.36132,45.09271
5527,Australia,145.183333,-37.83333304
5529,Australia,145.433333,-37.93333304
5551,United States,-122.28488,37.91367
5552,United States,-76.9078,39.0347
5553,United States,-76.9078,39.0347
5554,Japan,139.59155,35.76625
5555,Japan,139.59155,35.76625
5557,Japan,134.204801,33.858224
5558,Japan,134.357148,33.850674
5561,Japan,139.59155,35.76625
5566,Japan,139.59155,35.76625
5567,Japan,138.5921,36.34938
5572,Japan,134.30143,33.82798
5583,Japan,140.45,38.12
5584,United States,-72.09944,41.35583
5586,China,114.963104,29.326488
5587,Australia,138.7333,-35.0167
5588,Taiwan,121.471111,24.673889
5591,Japan,137.849444,36.503333
5593,Japan,137.849444,36.503333
5597,Japan,137.849444,36.503333
5603,Japan,134.32959,33.948073
5612,Japan,132.57706,34.39717
5619,Japan,134.32959,33.948073
5620,Japan,37.18,37.18
5621,Japan,37.18,37.18
5622,China,99.28717,27.177166
5649,Japan,34.58,34.58
5653,Taiwan,121.411667,24.075278
5656,Japan,35.07,35.07
5660,China,118.797741,32.055645
5663,China,118.797741,32.055645
5664,China,118.797741,32.055645
5665,China,118.797741,32.055645
5670,China,118.797741,32.055645
5674,China,120.415961,36.107933
5675,China,118.797741,32.055645
5676,China,118.797741,32.055645
5699,China,118.79774,32.055645
5705,Japan,134.524913,35.44119
5709,Japan,34.52,34.52
5719,China,120.415961,36.107933
5724,China,120.415961,36.107933
5727,China,120.415961,36.107933
5728,China,120.415961,36.107933
5767,United States,-74.767366,39.658183
5788,Japan,135.84549,34.6846
5810,Japan,139.251111,36.473333
5811,Japan,139.251111,36.473333
5814,China,120.406916,31.237023
5832,Japan,35.15,35.15
5840,Japan,139.45282,35.46862
5842,Japan,139.5887,35.45854
5844,Netherlands,5.888885,50.920978
5916,Netherlands,5.44,50.54
5937,United States,-77.0306,38.8892
5941,United States,-73.817356,40.76539
5942,United States,-72.920823,41.305111
5945,United States,-77.0306,38.8892
5949,United States,-77.0367,38.895
5972,United Kingdom,-2.68547,51.48545
5990,Argentina,-58.01,-34.99
5991,Japan,139.655972,35.631768
5992,Japan,137.3908,34.768
5994,United Kingdom,-2.52685,51.46828
5996,Japan,139.23117,35.44076
6005,Germany,11.958226,51.474957
6014,Australia,150.371692,-33.69217203
6016,New Zealand,176.233333,-38.166667
6017,Sweden,11.950755,57.683237
6022,New Zealand,173.96712,-35.21734
6023,New Zealand,172,-43
6025,Taiwan,121.45,24.783333
6031,Japan,133.015165,33.480995
6032,Canada,-123.25081,49.25408
6033,Canada,-123.25081,49.25408
6037,South Korea,127.385581,36.365283
6038,South Korea,127.389667,36.364581
6040,South Korea,127.183,36.063
6042,New Zealand,174.76685,-36.8482
6044,Canada,-123.25081,49.25408
6045,Austria,12.781,46.833
6058,Sweden,11.950755,57.683237
6060,Canada,-123.25081,49.25408
6062,New Zealand,174.76685,-36.8482
6065,Taiwan,121.45,24.783333
6067,Japan,139.75958,35.715969
6068,South Korea,127.541,36.112
6076,New Zealand,175,-37
6086,Japan,139.272852,35.646756
6096,New Zealand,174.766667,-36.9
6097,South Korea,127.389572,36.364414
6099,United Kingdom,-3.52319,55.95859
6107,Netherlands,4.38,52.23
6108,Canada,-123.25081,49.25408
6110,Japan,139.23117,35.44076
6117,Netherlands,4.38,52.23
6125,United Kingdom,-2.64214,51.4767
6134,Canada,-123.25081,49.25408
6137,Japan,137.3908,34.768
6138,Sweden,11.950755,57.683237
6142,Canada,-123.25081,49.25408
6149,South Korea,128.124,35.226
6159,Taiwan,121.55,24.766667
6160,Canada,-123.25081,49.25408
6165,Japan,139.272852,35.646756
6168,Sweden,11.950755,57.683237
6169,Japan,139.75958,35.715969
6173,South Korea,127.385589,36.365164
6187,Canada,-123.25081,49.25408
6188,Sweden,11.950755,57.683237
6194,South Korea,130.870408,37.488397
6195,South Korea,127.385678,36.365272
6196,South Korea,127.3892,36.365914
6201,United Kingdom,-2.52665,51.4503
6205,Canada,-123.25081,49.25408
6210,United Kingdom,-2.62737,51.4498
6217,South Korea,128.125,35.213
6219,Japan,139.272852,35.646756
6222,Sweden,11.950755,57.683237
6227,Canada,-123.25081,49.25408
6239,South Korea,127.389081,36.365911
6240,Austria,12.781,46.833
6248,Taiwan,121.45,24.783333
6251,United Kingdom,-2.55521,51.43218
6252,New Zealand,174.76685,-36.86487
6253,Taiwan,121.55,24.766667
6257,South Korea,127.389314,36.364417
6258,South Korea,126.71425,37.219194
6260,Japan,139.272852,35.646756
6266,United Kingdom,-2.54082,51.43225
6269,United Kingdom,-2.59871,51.45895
6271,Poland,18.67,50.27
6278,New Zealand,174.76685,-36.8982
6284,Japan,140.8291,40.64807
6286,South Korea,127.216667,37.75
6288,Japan,139.272852,35.646756
6291,Japan,139.272852,35.646756
6298,Canada,-123.25081,49.25408
6301,Japan,139.272852,35.646756
6305,South Korea,127.389264,36.364417
6308,Sweden,11.950755,57.683237
6309,Japan,139.243609,35.625166
6317,Japan,140.131333,35.165933
6321,United Kingdom,-2.61383,51.51282
6325,Canada,-123.25081,49.25408
6328,South Korea,127.284,36.03
6329,South Korea,127.388944,36.364417
6333,United Kingdom,-2.56926,51.40514
6339,Sweden,11.950755,57.683237
6342,France,1.63437,46.35675
6344,Japan,139.272852,35.646756
6346,Taiwan,121.416667,24.733333
6356,South Korea,128.906433,36.134203
6359,South Korea,127.389186,36.364414
6367,Australia,146.165062,-43.421096
6371,Germany,9.874822,53.524957
6374,Australia,150.58269,-34.22678903
6376,Canada,-123.25081,49.25408
6377,United Kingdom,-2.64239,51.49468
6378,United Kingdom,-2.59895,51.47693
6392,South Korea,127.389122,36.364411
6393,South Korea,127.541,36.111
6408,Sweden,11.950755,57.683237
6426,New Zealand,174.58351,-36.8982
6434,Sweden,11.950755,57.683237
6441,South Korea,127.389036,36.365911
6451,United Kingdom,-2.61274,51.4319
6455,Taiwan,121.45,24.783333
6456,Spain,-5.92,40.560001
6462,Japan,129.33139,34.395279
6463,South Korea,128.121,35.227
6483,Japan,137.3908,34.768
6489,Canada,-123.25081,49.25408
6494,United Kingdom,-2.56937,51.41413
6496,Canada,-123.25081,49.25408
6502,Japan,139.272852,35.646756
6503,United Kingdom,-2.62737,51.4498
6505,Canada,-123.25081,49.25408
6513,South Korea,127.183,36.063
6514,South Korea,128.121,35.225
6517,United Kingdom,-2.56948,51.42312
6520,Canada,-123.25081,49.25408
6521,Sweden,11.950755,57.683237
6522,Germany,9.958158,53.624954
6525,Sweden,11.950755,57.683237
6528,Japan,140.8291,40.64807
6529,Japan,139.4776,35.6689
6537,Sweden,11.950755,57.683237
6538,South Korea,127.388983,36.364414
6539,Japan,137.3908,34.768
6560,South Korea,127.389606,36.364494
6562,New Zealand,176,-38
6569,Japan,139.108333,35.148056
6570,Canada,-123.25081,49.25408
6571,Japan,139.243609,35.625166
6572,United Kingdom,-2.54114,51.45923
6577,Canada,-123.25081,49.25408
6580,South Korea,127.388983,36.365914
6582,United Kingdom,-3.99419,55.77213
6589,Canada,-123.25081,49.25408
6603,South Korea,127.541,36.112
6604,Netherlands,4.38,52.23
6607,Japan,139.083889,35.361111
6610,Canada,-123.25081,49.25408
6612,Japan,139.321389,35.528889
6613,New Zealand,175.31684,-40.39827
6616,New Zealand,175.61667,-40.41667
6617,Canada,-123.25081,49.25408
6618,Canada,-123.25081,49.25408
6621,Saudi Arabia,45.75,23.566667
6625,South Korea,127.185,36.064
6629,Canada,-123.25081,49.25408
6630,Japan,137.3908,34.768
6637,United Kingdom,-2.61322,51.46786
6643,United Kingdom,-2.64227,51.48569
6644,New Zealand,176.23353,-38.16489
6650,Germany,8.624788,49.974902
6653,Japan,139.23117,35.44076
6655,Canada,-123.25081,49.25408
6657,Taiwan,121.45,24.783333
6660,Sweden,11.950755,57.683237
6661,Japan,137.3908,34.768
6666,South Korea,127.541,36.111
6669,United Kingdom,-2.59918,51.49491
6671,Japan,137.3908,34.768
6673,Sweden,18.0471,59.37
6680,Japan,140.53534,36.53166
6681,Canada,-123.25081,49.25408
6687,South Korea,127.389422,36.364414
6688,South Korea,127.389661,36.364547
6689,United Kingdom,-4.10493,51.81477
6696,Germany,6.077055,50.75558
6700,Japan,139.272852,35.646756
6702,Sweden,11.950755,57.683237
6703,Sweden,11.950755,57.683237
6706,Canada,-123.25081,49.25408
6709,United Kingdom,-2.62774,51.47678
6711,New Zealand,175.61667,-40.41667
6712,Taiwan,121.4,24.583333
6713,United Kingdom,-2.54061,51.41427
6715,South Korea,127.3857,36.365117
6726,Germany,11.958223,51.52495
6733,Taiwan,121.5,25.033333
6739,South Korea,127.320684,35.570579
6766,South Korea,127.389642,36.364561
6769,Canada,-123.25081,49.25408
6770,Japan,139.272852,35.646756
6773,United Kingdom,-2.62811,51.50375
6774,Taiwan,121.5,25.033333
6780,United Kingdom,-2.6275,51.45879
6781,Taiwan,121.4,24.583333
6783,Japan,139.272852,35.646756
6784,Netherlands,4.38,52.23
6785,United Kingdom,-2.62725,51.44081
6787,South Korea,127.389367,36.364414
6788,South Korea,127.389144,36.365911
6793,Japan,139.243609,35.625166
6794,Japan,139.75958,35.715969
6800,Sweden,11.950755,57.683237
6802,Canada,-123.25081,49.25408
6807,Germany,9.95816,53.57496
6808,United Kingdom,-2.62799,51.49476
6809,South Korea,127.388878,36.364417
6810,South Korea,127.389483,36.364417
6811,South Korea,127.385631,36.365256
6819,Sweden,11.950755,57.683237
6822,Japan,139.53945,35.73743
6825,Japan,132.626611,35.13205
6830,United Kingdom,-4.25437,51.90192
6831,Canada,-123.25081,49.25408
6840,New Zealand,172.60207,-43.51861
6853,South Korea,127.389036,36.364414
6859,Taiwan,121.55,24.766667
6863,Australia,151.159389,-33.78035503
6865,Germany,10.124834,53.674966
6867,Canada,-123.25081,49.25408
6868,Japan,139.53945,35.73743
6880,Japan,140.8291,40.64807
6881,Canada,-123.25081,49.25408
6890,United Kingdom,-2.55532,51.44118
6893,New Zealand,176.58352,-40.36494
6898,South Korea,127.284,36.03
6899,United Kingdom,-4.54478,51.896
6903,Taiwan,121.45,24.783333
6907,Taiwan,121.416667,24.733333
6914,Sweden,11.950755,57.683237
6920,Sweden,11.950755,57.683237
6921,Taiwan,121.65,24.308333
6922,New Zealand,175,-40
6924,Japan,139.410615,37.705364
6928,South Korea,127.5625,35.140556
6929,South Korea,127.541,36.111
6932,Taiwan,121.45,24.783333
6933,Canada,-123.25081,49.25408
6939,United Kingdom,-2.58455,51.477
6942,Netherlands,5.96,52.21
6943,United Kingdom,-2.61347,51.48584
6945,Canada,-123.25081,49.25408
6947,Canada,-123.25081,49.25408
6955,Japan,139.272852,35.646756
6969,Canada,-123.25081,49.25408
6970,Australia,151.117004,-33.73269203
6975,Canada,-123.25081,49.25408
6980,Japan,130.42599,33.63684
6983,New Zealand,175.61667,-40.41667
6985,Japan,139.272852,35.646756
6989,South Korea,127.541,36.112
6998,Sweden,11.950755,57.683237
7006,Japan,139.316061,35.667495
7008,Canada,-123.25081,49.25408
7012,United Kingdom,-2.5993,51.5039
7013,Taiwan,121.45,24.783333
7019,China,120,31
7028,Canada,-123.25081,49.25408
7029,Sweden,11.950755,57.683237
7036,Taiwan,121.65,24.308333
7042,Canada,-123.25081,49.25408
7043,United Kingdom,-4.24542,51.72224
7045,United Kingdom,-2.62787,51.48577
7046,United Kingdom,-2.58478,51.49498
7048,Japan,139.272852,35.646756
7049,Sweden,11.950755,57.683237
7050,Sweden,11.950755,57.683237
7054,Sweden,11.950755,57.683237
7062,South Korea,127.389606,36.364447
7064,New Zealand,175,-39
7069,Taiwan,121.55,24.766667
7071,Netherlands,4.38,52.23
7087,South Korea,127.385586,36.365136
7101,South Korea,127.5625,35.140556
7108,United Kingdom,-2.58489,51.50397
7111,Japan,139.23117,35.44076
7119,Canada,-123.25081,49.25408
7123,Sweden,11.950755,57.683237
7125,South Korea,127.389589,36.364472
7127,Canada,-123.25081,49.25408
7131,United Kingdom,-2.61371,51.50383
7134,Canada,-123.25081,49.25408
7135,United Kingdom,-2.61298,51.44988
7137,United Kingdom,-2.6131,51.45887
7141,Netherlands,4.38,52.23
7143,Japan,139.272852,35.646756
7147,United Kingdom,-2.65667,51.48561
